Simulation Number,Story ID,Initial Framing,Input type,Mode,Role selection,Current Agent ID,Transferred From Agent ID,Role,Original Message,Message,Similarity To Previous,Global Similarity To Original,Sentiment Analysis,Propagation Depth
6,0,right,headline,text,neutral,35,4,neutral,Dozens of shootings across US mark bloody July 4th weekend,Multiple shootings occurred across various locations in the US over a recent extended holiday period.,0.9171996116638184,0.670549750328064,"{'label': 'negative', 'confidence': 0.5383316874504089}",3
6,0,right,headline,text,neutral,26,28,neutral,Dozens of shootings across US mark bloody July 4th weekend,Multiple shootings occurred in different locations across the United States during an extended weekend period.,0.9252216815948486,0.6521453857421875,"{'label': 'neutral', 'confidence': 0.5348588824272156}",3
6,0,right,headline,text,neutral,30,28,neutral,Dozens of shootings across US mark bloody July 4th weekend,Multiple shootings occurred at different locations across the US during an extended holiday weekend.,0.888416051864624,0.7003413438796997,"{'label': 'neutral', 'confidence': 0.49817153811454773}",3
6,0,right,headline,text,neutral,16,18,neutral,Dozens of shootings across US mark bloody July 4th weekend,"Multiple shooting incidents occurred across the US over the July 4th holiday weekend, resulting in several people being injured.",0.9640362858772278,0.7889096736907959,"{'label': 'negative', 'confidence': 0.7281705141067505}",3
6,0,right,headline,text,neutral,20,18,neutral,Dozens of shootings across US mark bloody July 4th weekend,"There were shooting incidents at several locations across the US over the July 4th holiday weekend, resulting in multiple people being injured.",0.9592874050140381,0.7607612013816833,"{'label': 'negative', 'confidence': 0.6804898381233215}",3
6,0,right,headline,text,neutral,17,19,neutral,Dozens of shootings across US mark bloody July 4th weekend,"There were multiple shooting incidents reported in various locations across the United States during the Independence Day holiday weekend, resulting in injuries and fatalities.",0.8366237878799438,0.702695369720459,"{'label': 'negative', 'confidence': 0.635886549949646}",3
6,0,right,headline,text,neutral,32,19,neutral,Dozens of shootings across US mark bloody July 4th weekend,"There were multiple shooting incidents reported across the United States during the Independence Day weekend in early July, resulting in some injuries and fatalities.",0.8337261080741882,0.7458996176719666,"{'label': 'negative', 'confidence': 0.6351578831672668}",3
6,0,right,headline,text,neutral,34,19,neutral,Dozens of shootings across US mark bloody July 4th weekend,"Shooting incidents occurred in various locations throughout the United States during the Independence Day holiday weekend, resulting in multiple injuries and fatalities.",0.8070686459541321,0.6899276375770569,"{'label': 'negative', 'confidence': 0.7243320345878601}",3
6,0,right,headline,text,neutral,7,5,neutral,Dozens of shootings across US mark bloody July 4th weekend,"There were multiple shooting incidents in the United States over the Independence Day holiday period, leading to casualties.",0.9240830540657043,0.6816630363464355,"{'label': 'negative', 'confidence': 0.6144968867301941}",4
6,0,right,headline,text,neutral,24,25,neutral,Dozens of shootings across US mark bloody July 4th weekend,Shootings occurred at several locations throughout the US over the Independence Day weekend in July.,0.8913555145263672,0.7612268924713135,"{'label': 'neutral', 'confidence': 0.8665274381637573}",4
6,0,right,headline,text,neutral,31,29,neutral,Dozens of shootings across US mark bloody July 4th weekend,Shooting incidents took place at various locations across the US over the Independence Day holiday weekend.,0.9477235674858093,0.7007749080657959,"{'label': 'neutral', 'confidence': 0.7021714448928833}",4
6,0,right,headline,text,neutral,22,23,neutral,Dozens of shootings across US mark bloody July 4th weekend,Multiple shooting incidents occurred at various locations across the United States during the Fourth of July holiday weekend.,0.9236602783203125,0.7987148761749268,"{'label': 'neutral', 'confidence': 0.6401035785675049}",4
6,0,right,headline,text,neutral,33,35,neutral,Dozens of shootings across US mark bloody July 4th weekend,There were multiple shooting incidents that took place at different locations throughout the United States during an extended holiday weekend.,0.9242343306541443,0.6577715277671814,"{'label': 'neutral', 'confidence': 0.6822205185890198}",4
6,0,right,headline,text,neutral,14,35,neutral,Dozens of shootings across US mark bloody July 4th weekend,There were multiple shooting incidents at various locations in the United States during a recent extended holiday period.,0.9594787359237671,0.645004391670227,"{'label': 'neutral', 'confidence': 0.557883620262146}",4
6,0,right,headline,text,neutral,11,30,neutral,Dozens of shootings across US mark bloody July 4th weekend,A series of shootings took place in various parts of the United States over a long holiday period.,0.8914326429367065,0.6334556341171265,"{'label': 'negative', 'confidence': 0.6748856902122498}",4
6,0,right,headline,text,neutral,15,16,neutral,Dozens of shootings across US mark bloody July 4th weekend,"There were multiple shootings that took place across the United States during the Independence Day holiday weekend, leaving some individuals hurt.",0.8751158714294434,0.709867000579834,"{'label': 'negative', 'confidence': 0.7358829379081726}",4
6,0,right,headline,text,neutral,21,20,neutral,Dozens of shootings across US mark bloody July 4th weekend,"Multiple shooting incidents occurred at various locations in the US during the July 4th holiday weekend, leaving some individuals injured.",0.9777253866195679,0.7987345457077026,"{'label': 'negative', 'confidence': 0.6224542856216431}",4
6,0,right,headline,text,neutral,10,34,neutral,Dozens of shootings across US mark bloody July 4th weekend,"Multiple shootings took place across different areas of the US over the Independence Day holiday, leading to several people being injured or killed.",0.9434942603111267,0.6988798379898071,"{'label': 'negative', 'confidence': 0.7899289131164551}",4
6,0,right,headline,text,neutral,8,7,neutral,Dozens of shootings across US mark bloody July 4th weekend,"Multiple shootings occurred in the US during the Independence Day holiday weekend, resulting in injuries and fatalities.",0.9266221523284912,0.7473349571228027,"{'label': 'negative', 'confidence': 0.7726868987083435}",5
6,0,right,headline,text,neutral,9,7,neutral,Dozens of shootings across US mark bloody July 4th weekend,"Shooting incidents occurred at various locations across the US during the Independence Day weekend, resulting in fatalities and injuries.",0.9356547594070435,0.7084028720855713,"{'label': 'negative', 'confidence': 0.737281084060669}",5
6,0,right,headline,text,neutral,13,14,neutral,Dozens of shootings across US mark bloody July 4th weekend,There were multiple shootings that occurred at different locations across the US over an extended holiday weekend.,0.9388061165809631,0.6873997449874878,"{'label': 'neutral', 'confidence': 0.5992128252983093}",5
6,0,right,headline,text,neutral,12,14,neutral,Dozens of shootings across US mark bloody July 4th weekend,Multiple shootings occurred at different locations across the US over an extended holiday period.,0.9468152523040771,0.6653258204460144,"{'label': 'negative', 'confidence': 0.49349281191825867}",5
7,0,centre,headline,text,neutral,1,0,neutral,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A weekend shooting spree on the Fourth of July left at least 17 people dead, including a 7-year-old girl.",0.7937303185462952,0.7937303185462952,"{'label': 'negative', 'confidence': 0.8577569127082825}",1
7,0,centre,headline,text,neutral,39,0,neutral,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","Gun violence during the Fourth of July weekend resulted in at least 17 deaths, including a 7-year-old girl.",0.9179301857948303,0.9179301857948303,"{'label': 'negative', 'confidence': 0.8826860785484314}",1
7,0,centre,headline,text,neutral,2,0,neutral,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","Multiple shootings occurred over the Independence Day weekend, resulting in at least 17 deaths, with one victim being a 7-year-old girl.",0.7890340089797974,0.7890340089797974,"{'label': 'negative', 'confidence': 0.8286446928977966}",1
